id,project_key,type,timestamp,page_url,page_path,page_title,page_host,user_ip,user_agent,user_language,user_platform,screen_width,screen_height,viewport_width,viewport_height,referrer,event_data,created_at,visitor_id,session_id,entry_page,source,search_keyword,visit_duration,page_count,region
35,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:45.765Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415185747,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:45.961Z,,,,,,,
36,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:45.972Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415185956,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:46.162Z,,,,,,,
37,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:46.174Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415186158,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:46.362Z,,,,,,,
38,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:46.374Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":8,""loadTime"":-1767415186358,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:46.566Z,,,,,,,
39,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:46.574Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415186561,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:46.771Z,,,,,,,
40,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:46.781Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415186766,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:46.974Z,,,,,,,
41,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:46.986Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415186969,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:47.177Z,,,,,,,
42,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:47.189Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":11,""loadTime"":-1767415187171,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:47.285Z,,,,,,,
43,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:47.293Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":6,""loadTime"":-1767415187282,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:47.478Z,,,,,,,
44,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:47.489Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":8,""loadTime"":-1767415187474,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:47.687Z,,,,,,,
45,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:47.699Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415187682,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:47.892Z,,,,,,,
46,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:47.906Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":3,""responseTime"":0,""domReadyTime"":12,""loadTime"":-1767415187885,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:48.095Z,,,,,,,
47,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:48.106Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415188090,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:48.297Z,,,,,,,
48,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:48.309Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415188292,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:48.502Z,,,,,,,
49,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:48.510Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":8,""loadTime"":-1767415188497,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:48.708Z,,,,,,,
50,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:48.719Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415188703,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:48.908Z,,,,,,,
51,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:48.920Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415188903,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:49.110Z,,,,,,,
52,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:49.124Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":3,""responseTime"":0,""domReadyTime"":11,""loadTime"":-1767415189105,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:49.312Z,,,,,,,
53,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:49.326Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415189307,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:49.515Z,,,,,,,
54,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:49.522Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":6,""loadTime"":-1767415189511,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:49.730Z,,,,,,,
55,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:49.743Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":3,""responseTime"":0,""domReadyTime"":12,""loadTime"":-1767415189721,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:49.926Z,,,,,,,
56,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:49.937Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415189921,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:50.135Z,,,,,,,
57,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:50.146Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415190129,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:50.339Z,,,,,,,
58,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:50.350Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415190334,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:50.545Z,,,,,,,
59,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:50.557Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415190539,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:50.745Z,,,,,,,
60,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:50.757Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":12,""loadTime"":-1767415190739,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:50.963Z,,,,,,,
61,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:50.982Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":10,""loadTime"":-1767415190956,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:51.144Z,,,,,,,
62,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:51.151Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,1440,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":6,""loadTime"":-1767415191139,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:51.352Z,,,,,,,
63,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:51.362Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,940,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":8,""loadTime"":-1767415191349,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:51.548Z,,,,,,,
64,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:51.560Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,940,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":0,""responseTime"":0,""domReadyTime"":7,""loadTime"":-1767415191545,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:51.750Z,,,,,,,
65,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:51.759Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,940,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":1,""responseTime"":0,""domReadyTime"":7,""loadTime"":-1767415191746,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:51.953Z,,,,,,,
66,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:51.960Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,940,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":9,""loadTime"":-1767415191948,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:52.154Z,,,,,,,
67,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:52.164Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,940,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":8,""loadTime"":-1767415192151,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:52.360Z,,,,,,,
68,0346c20e5580a8d83b0372089bbfdd8d,pageview,2026-01-03T04:39:52.368Z,http://127.0.0.1:5500/plugin/example.html,/plugin/example.html,监控插件测试页面,127.0.0.1:5500,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",zh-CN,MacIntel,1440,900,940,779,http://127.0.0.1:5500/plugin/example.html,"{""performance"":{""dnsTime"":0,""tcpTime"":0,""requestTime"":2,""responseTime"":0,""domReadyTime"":7,""loadTime"":-1767415192355,""redirectTime"":0,""type"":1}}",2026-01-03T04:39:52.559Z,,,,,,,
